ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	FRA	Franklin			0	0	Shaw	James	W.	306
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	GAD	Gadsden			25	25	Shaw	James	W.	279
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	GIL	Gilchrist			10	10	Shaw	James	W.	946
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	GLA	Glades			13	13	Shaw	James	W.	421
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	GUL	Gulf			0	0	Shaw	James	W.	390
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HAM	Hamilton			0	0	Shaw	James	W.	514
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HAR	Hardee			12	12	Shaw	James	W.	429
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HEN	Hendry			11	11	Shaw	James	W.	655
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HER	Hernando			0	0	Shaw	James	W.	5954
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HIG	Highlands			25	25	Shaw	James	W.	4079
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HIL	Hillsborough			448	448	Shaw	James	W.	27893
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HOL	Holmes			8	8	Shaw	James	W.	1074
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	IND	Indian River			34	34	Shaw	James	W.	8684
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	JAC	Jackson			0	0	Shaw	James	W.	1718
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	JEF	Jefferson			16	16	Shaw	James	W.	505
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LAF	Lafayette			5	5	Shaw	James	W.	499
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LAK	Lake			91	91	Shaw	James	W.	12873
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LEE	Lee			99	99	Shaw	James	W.	24403
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LEO	Leon			133	133	Shaw	James	W.	4941
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LEV	Levy			13	13	Shaw	James	W.	1898
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LIB	Liberty			0	0	Shaw	James	W.	269
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	MAD	Madison			0	0	Shaw	James	W.	398
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	MAN	Manatee			71	71	Shaw	James	W.	17255
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	MRN	Marion			105	105	Shaw	James	W.	13682
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	MRT	Martin			27	27	Shaw	James	W.	7911
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	DAD	Miami-Dade			1045	1045	Shaw	James	W.	39438
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	MON	Monroe			33	33	Shaw	James	W.	3470
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	NAS	Nassau			18	18	Shaw	James	W.	5458
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	OKA	Okaloosa			52	52	Shaw	James	W.	10382
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	OKE	Okeechobee			11	11	Shaw	James	W.	1078
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	ORA	Orange			257	257	Shaw	James	W.	19926
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	OSC	Osceola			125	125	Shaw	James	W.	5613
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	PAL	Palm Beach			794	794	Shaw	James	W.	27059
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	PAS	Pasco			0	0	Shaw	James	W.	16849
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	PIN	Pinellas			286	286	Shaw	James	W.	31415
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	POL	Polk			0	0	Shaw	James	W.	18575
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	PUT	Putnam			37	37	Shaw	James	W.	2989
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	SAN	Santa Rosa			41	41	Shaw	James	W.	9764
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	SAR	Sarasota			99	99	Shaw	James	W.	20934
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	SEM	Seminole			83	83	Shaw	James	W.	12392
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	STJ	St. Johns			0	0	Shaw	James	W.	14161
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	STL	St. Lucie			60	60	Shaw	James	W.	7707
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	SUM	Sumter			30	30	Shaw	James	W.	10697
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	SUW	Suwannee			16	16	Shaw	James	W.	2244
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	TAY	Taylor			14	14	Shaw	James	W.	668
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	UNI	Union			8	8	Shaw	James	W.	556
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	VOL	Volusia			136	136	Shaw	James	W.	16826
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	WAK	Wakulla			3	3	Shaw	James	W.	1115
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	WAL	Walton			21	21	Shaw	James	W.	4890
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	WAS	Washington			12	12	Shaw	James	W.	1302
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	ALA	Alachua			66	66	Simpson	Wilton		10634
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	BAK	Baker			0	0	Simpson	Wilton		2452
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	BAY	Bay			27	27	Simpson	Wilton		13796
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	BRA	Bradford			14	14	Simpson	Wilton		2218
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	BRE	Brevard			0	0	Simpson	Wilton		41905
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	BRO	Broward			345	345	Simpson	Wilton		30132
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	CAL	Calhoun			11	11	Simpson	Wilton		952
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	CHA	Charlotte			0	0	Simpson	Wilton		11731
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	CIT	Citrus			31	31	Simpson	Wilton		16232
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	CLA	Clay			48	48	Simpson	Wilton		17627
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	CLL	Collier			0	0	Simpson	Wilton		28077
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	CLM	Columbia			29	29	Simpson	Wilton		4437
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	DES	Desoto			15	15	Simpson	Wilton		1318
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	DIX	Dixie			10	10	Simpson	Wilton		1561
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	DUV	Duval			186	186	Simpson	Wilton		46651
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	ESC	Escambia			79	79	Simpson	Wilton		24449
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	FLA	Flagler			21	21	Simpson	Wilton		9922
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	FRA	Franklin			0	0	Simpson	Wilton		714
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	GAD	Gadsden			25	25	Simpson	Wilton		951
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	GIL	Gilchrist			10	10	Simpson	Wilton		2264
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	GLA	Glades			13	13	Simpson	Wilton		855
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	GUL	Gulf			0	0	Simpson	Wilton		1107
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HAM	Hamilton			0	0	Simpson	Wilton		823
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HAR	Hardee			12	12	Simpson	Wilton		1305
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HEN	Hendry			11	11	Simpson	Wilton		1766
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HER	Hernando			0	0	Simpson	Wilton		15102
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HIG	Highlands			25	25	Simpson	Wilton		7508
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HIL	Hillsborough			448	448	Simpson	Wilton		60568
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	HOL	Holmes			8	8	Simpson	Wilton		2016
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	IND	Indian River			34	34	Simpson	Wilton		12100
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	JAC	Jackson			0	0	Simpson	Wilton		3499
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	JEF	Jefferson			16	16	Simpson	Wilton		1428
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LAF	Lafayette			5	5	Simpson	Wilton		1024
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LAK	Lake			91	91	Simpson	Wilton		23229
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LEE	Lee			99	99	Simpson	Wilton		48462
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LEO	Leon			133	133	Simpson	Wilton		13320
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LEV	Levy			13	13	Simpson	Wilton		4469
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	LIB	Liberty			0	0	Simpson	Wilton		459
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	MAD	Madison			0	0	Simpson	Wilton		1013
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	MAN	Manatee			71	71	Simpson	Wilton		26952
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	MRN	Marion			105	105	Simpson	Wilton		27008
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	MRT	Martin			27	27	Simpson	Wilton		13701
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	DAD	Miami-Dade			1045	1045	Simpson	Wilton		59829
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	MON	Monroe			33	33	Simpson	Wilton		4163
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	NAS	Nassau			18	18	Simpson	Wilton		8752
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	OKA	Okaloosa			52	52	Simpson	Wilton		17792
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	OKE	Okeechobee			11	11	Simpson	Wilton		2073
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	ORA	Orange			257	257	Simpson	Wilton		41691
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	OSC	Osceola			125	125	Simpson	Wilton		9788
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	PAL	Palm Beach			794	794	Simpson	Wilton		44806
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	PAS	Pasco			0	0	Simpson	Wilton		33112
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	PIN	Pinellas			286	286	Simpson	Wilton		57727
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	POL	Polk			0	0	Simpson	Wilton		35419
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	PUT	Putnam			37	37	Simpson	Wilton		5600
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	SAN	Santa Rosa			41	41	Simpson	Wilton		17878
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	SAR	Sarasota			99	99	Simpson	Wilton		33229
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	SEM	Seminole			83	83	Simpson	Wilton		25669
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	STJ	St. Johns			0	0	Simpson	Wilton		22410
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	STL	St. Lucie			60	60	Simpson	Wilton		15613
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	SUM	Sumter			30	30	Simpson	Wilton		20106
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	SUW	Suwannee			16	16	Simpson	Wilton		4069
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	TAY	Taylor			14	14	Simpson	Wilton		1354
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	UNI	Union			8	8	Simpson	Wilton		1066
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	VOL	Volusia			136	136	Simpson	Wilton		38534
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	WAK	Wakulla			3	3	Simpson	Wilton		2484
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	WAL	Walton			21	21	Simpson	Wilton		7473
8/23/2022	REP	Republican	AGR	Commissioner of Agriculture	WAS	Washington			12	12	Simpson	Wilton		2400
8/23/2022	REP	Republican	STS	State Senator	ESC	Escambia	001		79	79	Broxson	Doug		29600
8/23/2022	REP	Republican	STS	State Senator	OKA	Okaloosa	001		10	10	Broxson	Doug		3830
8/23/2022	REP	Republican	STS	State Senator	SAN	Santa Rosa	001		41	41	Broxson	Doug		20585
8/23/2022	REP	Republican	STS	State Senator	ESC	Escambia	001		79	79	Mills	John		7961
8/23/2022	REP	Republican	STS	State Senator	OKA	Okaloosa	001		10	10	Mills	John		1225
8/23/2022	REP	Republican	STS	State Senator	SAN	Santa Rosa	001		41	41	Mills	John		8273
8/23/2022	REP	Republican	STS	State Senator	BAY	Bay	002		27	27	Piazza	Regina		4509
8/23/2022	REP	Republican	STS	State Senator	CAL	Calhoun	002		11	11	Piazza	Regina		226
8/23/2022	REP	Republican	STS	State Senator	HOL	Holmes	002		8	8	Piazza	Regina		532
8/23/2022	REP	Republican	STS	State Senator	JAC	Jackson	002		0	0	Piazza	Regina		768
8/23/2022	REP	Republican	STS	State Senator	OKA	Okaloosa	002		45	45	Piazza	Regina		6436
8/23/2022	REP	Republican	STS	State Senator	WAL	Walton	002		21	21	Piazza	Regina		3727
8/23/2022	REP	Republican	STS	State Senator	WAS	Washington	002		12	12	Piazza	Regina		763
8/23/2022	REP	Republican	STS	State Senator	BAY	Bay	002		27	27	Trumbull	Jay		16513
8/23/2022	REP	Republican	STS	State Senator	CAL	Calhoun	002		11	11	Trumbull	Jay		1273
8/23/2022	REP	Republican	STS	State Senator	HOL	Holmes	002		8	8	Trumbull	Jay		2658
8/23/2022	REP	Republican	STS	State Senator	JAC	Jackson	002		0	0	Trumbull	Jay		4583
8/23/2022	REP	Republican	STS	State Senator	OKA	Okaloosa	002		45	45	Trumbull	Jay		17679
8/23/2022	REP	Republican	STS	State Senator	WAL	Walton	002		21	21	Trumbull	Jay		9431
8/23/2022	REP	Republican	STS	State Senator	WAS	Washington	002		12	12	Trumbull	Jay		3061
8/23/2022	REP	Republican	STS	State Senator	FLA	Flagler	007		21	21	Hutson	Travis		9844
8/23/2022	REP	Republican	STS	State Senator	PUT	Putnam	007		37	37	Hutson	Travis		5303
8/23/2022	REP	Republican	STS	State Senator	STJ	St. Johns	007		0	0	Hutson	Travis		18950
8/23/2022	REP	Republican	STS	State Senator	VOL	Volusia	007		25	25	Hutson	Travis		6166
8/23/2022	REP	Republican	STS	State Senator	FLA	Flagler	007		21	21	James	Gerry		6075
8/23/2022	REP	Republican	STS	State Senator	PUT	Putnam	007		37	37	James	Gerry		3328
8/23/2022	REP	Republican	STS	State Senator	STJ	St. Johns	007		0	0	James	Gerry		18707
8/23/2022	REP	Republican	STS	State Senator	VOL	Volusia	007		25	25	James	Gerry		3376
8/23/2022	REP	Republican	STS	State Senator	ORA	Orange	010		21	21	Brodeur	Jason		4177
8/23/2022	REP	Republican	STS	State Senator	SEM	Seminole	010		83	83	Brodeur	Jason		33335
8/23/2022	REP	Republican	STS	State Senator	ORA	Orange	010		21	21	Charres	Denali		902
8/23/2022	REP	Republican	STS	State Senator	SEM	Seminole	010		83	83	Charres	Denali		5806
8/23/2022	REP	Republican	STS	State Senator	HIL	Hillsborough	020		74	74	Boyd	Jim		31780
8/23/2022	REP	Republican	STS	State Senator	MAN	Manatee	020		55	55	Boyd	Jim		44723
8/23/2022	REP	Republican	STS	State Senator	HIL	Hillsborough	020		74	74	Houman	John		8729
8/23/2022	REP	Republican	STS	State Senator	MAN	Manatee	020		55	55	Houman	John		10439
8/23/2022	REP	Republican	STS	State Senator	MAN	Manatee	022		20	20	Gruters	Joe		13521
8/23/2022	REP	Republican	STS	State Senator	SAR	Sarasota	022		99	99	Gruters	Joe		72175
8/23/2022	REP	Republican	STS	State Senator	MAN	Manatee	022		20	20	Johnson	Michael		7091
8/23/2022	REP	Republican	STS	State Senator	SAR	Sarasota	022		99	99	Johnson	Michael		35344
8/23/2022	REP	Republican	STS	State Senator	PAL	Palm Beach	026		286	286	Byers	Steve		15784
8/23/2022	REP	Republican	STS	State Senator	PAL	Palm Beach	026		286	286	Wheelen	William		11070
8/23/2022	REP	Republican	STR	State Representative	ESC	Escambia	001		40	40	Hill	Mike		7382
8/23/2022	REP	Republican	STR	State Representative	ESC	Escambia	001		40	40	Salzman	Michelle		13713
8/23/2022	REP	Republican	STR	State Representative	ESC	Escambia	002		43	43	Andrade	Alex		10752
8/23/2022	REP	Republican	STR	State Representative	SAN	Santa Rosa	002		12	12	Andrade	Alex		3746
8/23/2022	REP	Republican	STR	State Representative	ESC	Escambia	002		43	43	Karr	Jordan		2287
8/23/2022	REP	Republican	STR	State Representative	SAN	Santa Rosa	002		12	12	Karr	Jordan		1016
8/23/2022	REP	Republican	STR	State Representative	ESC	Escambia	002		43	43	Litton	Greg		3510
8/23/2022	REP	Republican	STR	State Representative	SAN	Santa Rosa	002		12	12	Litton	Greg		1118
8/23/2022	REP	Republican	STR	State Representative	OKA	Okaloosa	003		10	10	Calkins	Mariya		2342
8/23/2022	REP	Republican	STR	State Representative	SAN	Santa Rosa	003		34	34	Calkins	Mariya		8381
8/23/2022	REP	Republican	STR	State Representative	OKA	Okaloosa	003		10	10	Rudman	Joel		2609
8/23/2022	REP	Republican	STR	State Representative	SAN	Santa Rosa	003		34	34	Rudman	Joel		14566
8/23/2022	REP	Republican	STR	State Representative	CAL	Calhoun	005		11	11	Abbott	Shane		1132
8/23/2022	REP	Republican	STR	State Representative	HOL	Holmes	005		8	8	Abbott	Shane		2586
8/23/2022	REP	Republican	STR	State Representative	JAC	Jackson	005		0	0	Abbott	Shane		4563
8/23/2022	REP	Republican	STR	State Representative	WAL	Walton	005		21	21	Abbott	Shane		13114
8/23/2022	REP	Republican	STR	State Representative	WAS	Washington	005		12	12	Abbott	Shane		3159
8/23/2022	REP	Republican	STR	State Representative	CAL	Calhoun	005		11	11	Coley	Vance	D.	946
8/23/2022	REP	Republican	STR	State Representative	HOL	Holmes	005		8	8	Coley	Vance	D.	386
8/23/2022	REP	Republican	STR	State Representative	JAC	Jackson	005		0	0	Coley	Vance	D.	1947
8/23/2022	REP	Republican	STR	State Representative	WAL	Walton	005		21	21	Coley	Vance	D.	1739
8/23/2022	REP	Republican	STR	State Representative	WAS	Washington	005		12	12	Coley	Vance	D.	608
8/23/2022	REP	Republican	STR	State Representative	CAL	Calhoun	005		11	11	Pate	Clint		318
8/23/2022	REP	Republican	STR	State Representative	HOL	Holmes	005		8	8	Pate	Clint		961
8/23/2022	REP	Republican	STR	State Representative	JAC	Jackson	005		0	0	Pate	Clint		1876
8/23/2022	REP	Republican	STR	State Representative	WAL	Walton	005		21	21	Pate	Clint		1309
8/23/2022	REP	Republican	STR	State Representative	WAS	Washington	005		12	12	Pate	Clint		1323
8/23/2022	REP	Republican	STR	State Representative	BAY	Bay	006		27	27	Clowdus	Brian		9790
8/23/2022	REP	Republican	STR	State Representative	BAY	Bay	006		27	27	Griffitts	Griff		19444
8/23/2022	REP	Republican	STR	State Representative	DUV	Duval	015		19	19	Black	Dean		5818
8/23/2022	REP	Republican	STR	State Representative	NAS	Nassau	015		18	18	Black	Dean		9319
8/23/2022	REP	Republican	STR	State Representative	DUV	Duval	015		19	19	Nunez	Emily		3036
8/23/2022	REP	Republican	STR	State Representative	NAS	Nassau	015		18	18	Nunez	Emily		5620
8/23/2022	REP	Republican	STR	State Representative	DUV	Duval	016		33	33	Michael	Kiyan		9965
8/23/2022	REP	Republican	STR	State Representative	DUV	Duval	016		33	33	Ray	Lake		5300
8/23/2022	REP	Republican	STR	State Representative	DUV	Duval	016		33	33	Stokes	Chet		5967
8/23/2022	REP	Republican	STR	State Representative	DUV	Duval	017		31	31	Baker	Jessica		9919
8/23/2022	REP	Republican	STR	State Representative	DUV	Duval	017		31	31	Meredith	Christina		5596
8/23/2022	REP	Republican	STR	State Representative	CLA	Clay	020		15	15	Miguel	Luis		1664
8/23/2022	REP	Republican	STR	State Representative	MRN	Marion	020		11	11	Miguel	Luis		1026
8/23/2022	REP	Republican	STR	State Representative	PUT	Putnam	020		37	37	Miguel	Luis		2505
8/23/2022	REP	Republican	STR	State Representative	STJ	St. Johns	020		0	0	Miguel	Luis		2211
8/23/2022	REP	Republican	STR	State Representative	CLA	Clay	020		15	15	Payne	Bobby		6596
8/23/2022	REP	Republican	STR	State Representative	MRN	Marion	020		11	11	Payne	Bobby		3737
8/23/2022	REP	Republican	STR	State Representative	PUT	Putnam	020		37	37	Payne	Bobby		10336
8/23/2022	REP	Republican	STR	State Representative	STJ	St. Johns	020		0	0	Payne	Bobby		4325
8/23/2022	REP	Republican	STR	State Representative	ALA	Alachua	022		27	27	Appiah	Ty		2567
8/23/2022	REP	Republican	STR	State Representative	GIL	Gilchrist	022		10	10	Appiah	Ty		701
8/23/2022	REP	Republican	STR	State Representative	LEV	Levy	022		13	13	Appiah	Ty		2170
8/23/2022	REP	Republican	STR	State Representative	ALA	Alachua	022		27	27	Clemons	Chuck		6464
8/23/2022	REP	Republican	STR	State Representative	GIL	Gilchrist	022		10	10	Clemons	Chuck		2603
8/23/2022	REP	Republican	STR	State Representative	LEV	Levy	022		13	13	Clemons	Chuck		4297
8/23/2022	REP	Republican	STR	State Representative	CIT	Citrus	023		31	31	Cloud	Tod		8825
8/23/2022	REP	Republican	STR	State Representative	MRN	Marion	023		6	6	Cloud	Tod		1128
8/23/2022	REP	Republican	STR	State Representative	CIT	Citrus	023		31	31	Massullo	Ralph	E.	20724
8/23/2022	REP	Republican	STR	State Representative	MRN	Marion	023		6	6	Massullo	Ralph	E.	2087
8/23/2022	REP	Republican	STR	State Representative	CIT	Citrus	023		31	31	Reinhardt	Paul	John	5569
8/23/2022	REP	Republican	STR	State Representative	MRN	Marion	023		6	6	Reinhardt	Paul	John	1119
8/23/2022	REP	Republican	STR	State Representative	LAK	Lake	025		40	40	Cornell	Liz		3243
8/23/2022	REP	Republican	STR	State Representative	LAK	Lake	025		40	40	Silbernagel	Matthew	R.	3858
8/23/2022	REP	Republican	STR	State Representative	LAK	Lake	025		40	40	Vail	Tom		4555
8/23/2022	REP	Republican	STR	State Representative	LAK	Lake	025		40	40	Yarkosky	Taylor		4955
8/23/2022	REP	Republican	STR	State Representative	VOL	Volusia	029		39	39	Barnaby	Webster		7450
8/23/2022	REP	Republican	STR	State Representative	VOL	Volusia	029		39	39	Fetterhoff	Elizabeth		7420
8/23/2022	REP	Republican	STR	State Representative	BRE	Brevard	030		0	0	Hattaway	Robyn		2905
8/23/2022	REP	Republican	STR	State Representative	VOL	Volusia	030		35	35	Hattaway	Robyn		4432
8/23/2022	REP	Republican	STR	State Representative	BRE	Brevard	030		0	0	Tramont	Chase		2354
8/23/2022	REP	Republican	STR	State Representative	VOL	Volusia	030		35	35	Tramont	Chase		13735
8/23/2022	REP	Republican	STR	State Representative	BRE	Brevard	034		0	0	Brackett	Robert		1261
8/23/2022	REP	Republican	STR	State Representative	IND	Indian River	034		34	34	Brackett	Robert		13114
8/23/2022	REP	Republican	STR	State Representative	BRE	Brevard	034		0	0	Hiltz	Karen		1118
8/23/2022	REP	Republican	STR	State Representative	IND	Indian River	034		34	34	Hiltz	Karen		8624
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	035		32	32	Davenport	Kenneth		2718
8/23/2022	REP	Republican	STR	State Representative	OSC	Osceola	035		18	18	Davenport	Kenneth		871
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	035		32	32	Hawkins	Fred		3847
8/23/2022	REP	Republican	STR	State Representative	OSC	Osceola	035		18	18	Hawkins	Fred		1886
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	035		32	32	Liebnitzky	Dianna		923
8/23/2022	REP	Republican	STR	State Representative	OSC	Osceola	035		18	18	Liebnitzky	Dianna		731
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	036		30	30	Perry	Angelique	'Angel'	867
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	036		30	30	Plakon	Rachel		8801
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	036		30	30	Santos	Richard		3827
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	037		24	24	Plasencia	Susan		2623
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	037		14	14	Plasencia	Susan		4729
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	037		24	24	Stark	Kris		781
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	037		14	14	Stark	Kris		1761
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	038		31	31	Smith	David		9707
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	038		31	31	Weingart	Patrick	D.	1257
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	038		31	31	Wuertz	Drake		2669
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	039		30	30	Bankson	Doug		5011
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	039		11	11	Bankson	Doug		2547
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	039		30	30	Hart	Charles		2625
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	039		11	11	Hart	Charles		1686
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	039		30	30	Ross	Randy		1369
8/23/2022	REP	Republican	STR	State Representative	SEM	Seminole	039		11	11	Ross	Randy		1036
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	042		56	56	Dwyer	David		5916
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	042		56	56	Jackson	Bonnie		6967
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	043		35	35	Rodriguez	Jay	J.	1755
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	043		35	35	Wright	Christopher		3331
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	045		26	26	Amesty	Carolina		4863
8/23/2022	REP	Republican	STR	State Representative	OSC	Osceola	045		20	20	Amesty	Carolina		956
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	045		26	26	Francois	Vennia		1860
8/23/2022	REP	Republican	STR	State Representative	OSC	Osceola	045		20	20	Francois	Vennia		208
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	045		26	26	Frevola	Janet		458
8/23/2022	REP	Republican	STR	State Representative	OSC	Osceola	045		20	20	Frevola	Janet		110
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	045		26	26	Portigliatti	Bruno		2521
8/23/2022	REP	Republican	STR	State Representative	OSC	Osceola	045		20	20	Portigliatti	Bruno		274
8/23/2022	REP	Republican	STR	State Representative	ORA	Orange	045		26	26	Zhao	Mike		1322
