ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	HIG	Highlands			25	25	Bonoan	Feena		217
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	HIL	Hillsborough			448	448	Bonoan	Feena		4238
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	HOL	Holmes			8	8	Bonoan	Feena		39
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	IND	Indian River			34	34	Bonoan	Feena		387
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	JAC	Jackson			14	14	Bonoan	Feena		98
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	JEF	Jefferson			16	16	Bonoan	Feena		25
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	LAF	Lafayette			5	5	Bonoan	Feena		26
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	LAK	Lake			92	92	Bonoan	Feena		1270
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	LEE	Lee			99	99	Bonoan	Feena		1570
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	LEO	Leon			0	0	Bonoan	Feena		852
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	LEV	Levy			13	13	Bonoan	Feena		101
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	LIB	Liberty			0	0	Bonoan	Feena		11
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	MAD	Madison			11	11	Bonoan	Feena		30
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	MAN	Manatee			71	71	Bonoan	Feena		1099
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	MRN	Marion			106	106	Bonoan	Feena		1149
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	MRT	Martin			28	28	Bonoan	Feena		459
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	DAD	Miami-Dade			761	761	Bonoan	Feena		4737
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	MON	Monroe			33	33	Bonoan	Feena		204
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	NAS	Nassau			18	18	Bonoan	Feena		343
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	OKA	Okaloosa			52	52	Bonoan	Feena		766
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	OKE	Okeechobee			11	11	Bonoan	Feena		66
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	ORA	Orange			257	257	Bonoan	Feena		3864
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	OSC	Osceola			126	126	Bonoan	Feena		1017
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	PAL	Palm Beach			799	799	Bonoan	Feena		2845
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	PAS	Pasco			120	120	Bonoan	Feena		2270
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	PIN	Pinellas			286	286	Bonoan	Feena		3073
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	POL	Polk			172	172	Bonoan	Feena		1920
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	PUT	Putnam			37	37	Bonoan	Feena		209
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	SAN	Santa Rosa			41	41	Bonoan	Feena		710
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	SAR	Sarasota			103	103	Bonoan	Feena		1254
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	SEM	Seminole			82	82	Bonoan	Feena		1708
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	STJ	St. Johns			53	53	Bonoan	Feena		995
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	STL	St. Lucie			61	61	Bonoan	Feena		796
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	SUM	Sumter			30	30	Bonoan	Feena		275
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	SUW	Suwannee			9	9	Bonoan	Feena		108
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	TAY	Taylor			14	14	Bonoan	Feena		41
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	UNI	Union			13	13	Bonoan	Feena		33
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	VOL	Volusia			143	143	Bonoan	Feena		2001
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	WAK	Wakulla			0	0	Bonoan	Feena		112
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	WAL	Walton			21	21	Bonoan	Feena		272
11/5/2024	LPF	Libertarian Party of Florida	USS	United States Senator	WAS	Washington			12	12	Bonoan	Feena		71
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	ALA	Alachua			63	63	Nguyen	Tuan	TQ	886
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	BAK	Baker			9	9	Nguyen	Tuan	TQ	46
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	BAY	Bay			29	29	Nguyen	Tuan	TQ	943
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	BRA	Bradford			13	13	Nguyen	Tuan	TQ	60
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	BRE	Brevard			163	163	Nguyen	Tuan	TQ	2940
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	BRO	Broward			358	358	Nguyen	Tuan	TQ	3845
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CAL	Calhoun			10	10	Nguyen	Tuan	TQ	29
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CHA	Charlotte			82	82	Nguyen	Tuan	TQ	382
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CIT	Citrus			32	32	Nguyen	Tuan	TQ	388
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CLA	Clay			48	48	Nguyen	Tuan	TQ	727
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CLL	Collier			67	67	Nguyen	Tuan	TQ	491
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CLM	Columbia			28	28	Nguyen	Tuan	TQ	114
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	DES	Desoto			15	15	Nguyen	Tuan	TQ	54
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	DIX	Dixie			10	10	Nguyen	Tuan	TQ	21
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	DUV	Duval			160	160	Nguyen	Tuan	TQ	2653
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	ESC	Escambia			80	80	Nguyen	Tuan	TQ	1276
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	FLA	Flagler			21	21	Nguyen	Tuan	TQ	333
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	FRA	Franklin			2	2	Nguyen	Tuan	TQ	18
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	GAD	Gadsden			25	25	Nguyen	Tuan	TQ	90
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	GIL	Gilchrist			10	10	Nguyen	Tuan	TQ	48
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	GLA	Glades			13	13	Nguyen	Tuan	TQ	19
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	GUL	Gulf			10	10	Nguyen	Tuan	TQ	39
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HAM	Hamilton			8	8	Nguyen	Tuan	TQ	28
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HAR	Hardee			12	12	Nguyen	Tuan	TQ	35
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HEN	Hendry			10	10	Nguyen	Tuan	TQ	54
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HER	Hernando			32	32	Nguyen	Tuan	TQ	574
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HIG	Highlands			25	25	Nguyen	Tuan	TQ	146
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HIL	Hillsborough			448	448	Nguyen	Tuan	TQ	4492
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HOL	Holmes			8	8	Nguyen	Tuan	TQ	25
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	IND	Indian River			34	34	Nguyen	Tuan	TQ	457
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	JAC	Jackson			14	14	Nguyen	Tuan	TQ	82
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	JEF	Jefferson			16	16	Nguyen	Tuan	TQ	36
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LAF	Lafayette			5	5	Nguyen	Tuan	TQ	13
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LAK	Lake			92	92	Nguyen	Tuan	TQ	1256
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LEE	Lee			99	99	Nguyen	Tuan	TQ	1244
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LEO	Leon			0	0	Nguyen	Tuan	TQ	1002
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LEV	Levy			13	13	Nguyen	Tuan	TQ	98
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LIB	Liberty			0	0	Nguyen	Tuan	TQ	14
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	MAD	Madison			11	11	Nguyen	Tuan	TQ	34
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	MAN	Manatee			71	71	Nguyen	Tuan	TQ	985
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	MRN	Marion			106	106	Nguyen	Tuan	TQ	729
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	MRT	Martin			28	28	Nguyen	Tuan	TQ	263
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	DAD	Miami-Dade			761	761	Nguyen	Tuan	TQ	4088
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	MON	Monroe			33	33	Nguyen	Tuan	TQ	124
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	NAS	Nassau			18	18	Nguyen	Tuan	TQ	194
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	OKA	Okaloosa			52	52	Nguyen	Tuan	TQ	1057
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	OKE	Okeechobee			11	11	Nguyen	Tuan	TQ	44
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	ORA	Orange			257	257	Nguyen	Tuan	TQ	5566
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	OSC	Osceola			126	126	Nguyen	Tuan	TQ	1305
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	PAL	Palm Beach			799	799	Nguyen	Tuan	TQ	3141
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	PAS	Pasco			120	120	Nguyen	Tuan	TQ	2271
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	PIN	Pinellas			286	286	Nguyen	Tuan	TQ	2984
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	POL	Polk			172	172	Nguyen	Tuan	TQ	1721
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	PUT	Putnam			37	37	Nguyen	Tuan	TQ	132
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	SAN	Santa Rosa			41	41	Nguyen	Tuan	TQ	726
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	SAR	Sarasota			103	103	Nguyen	Tuan	TQ	869
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	SEM	Seminole			82	82	Nguyen	Tuan	TQ	1660
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	STJ	St. Johns			53	53	Nguyen	Tuan	TQ	772
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	STL	St. Lucie			61	61	Nguyen	Tuan	TQ	770
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	SUM	Sumter			30	30	Nguyen	Tuan	TQ	230
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	SUW	Suwannee			9	9	Nguyen	Tuan	TQ	110
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	TAY	Taylor			14	14	Nguyen	Tuan	TQ	38
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	UNI	Union			13	13	Nguyen	Tuan	TQ	26
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	VOL	Volusia			143	143	Nguyen	Tuan	TQ	1465
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	WAK	Wakulla			0	0	Nguyen	Tuan	TQ	88
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	WAL	Walton			21	21	Nguyen	Tuan	TQ	184
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	WAS	Washington			12	12	Nguyen	Tuan	TQ	52
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	ALA	Alachua			63	63	Everidge	Ben		648
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	BAK	Baker			9	9	Everidge	Ben		90
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	BAY	Bay			29	29	Everidge	Ben		549
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	BRA	Bradford			13	13	Everidge	Ben		126
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	BRE	Brevard			163	163	Everidge	Ben		2712
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	BRO	Broward			358	358	Everidge	Ben		3574
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CAL	Calhoun			10	10	Everidge	Ben		64
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CHA	Charlotte			82	82	Everidge	Ben		784
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CIT	Citrus			32	32	Everidge	Ben		1147
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CLA	Clay			48	48	Everidge	Ben		846
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CLL	Collier			67	67	Everidge	Ben		468
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	CLM	Columbia			28	28	Everidge	Ben		239
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	DES	Desoto			15	15	Everidge	Ben		111
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	DIX	Dixie			10	10	Everidge	Ben		104
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	DUV	Duval			160	160	Everidge	Ben		2531
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	ESC	Escambia			80	80	Everidge	Ben		878
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	FLA	Flagler			21	21	Everidge	Ben		485
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	FRA	Franklin			2	2	Everidge	Ben		56
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	GAD	Gadsden			25	25	Everidge	Ben		155
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	GIL	Gilchrist			10	10	Everidge	Ben		94
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	GLA	Glades			13	13	Everidge	Ben		58
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	GUL	Gulf			10	10	Everidge	Ben		68
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HAM	Hamilton			8	8	Everidge	Ben		67
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HAR	Hardee			12	12	Everidge	Ben		91
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HEN	Hendry			10	10	Everidge	Ben		82
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HER	Hernando			32	32	Everidge	Ben		1035
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HIG	Highlands			25	25	Everidge	Ben		350
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HIL	Hillsborough			448	448	Everidge	Ben		3988
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	HOL	Holmes			8	8	Everidge	Ben		68
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	IND	Indian River			34	34	Everidge	Ben		563
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	JAC	Jackson			14	14	Everidge	Ben		235
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	JEF	Jefferson			16	16	Everidge	Ben		46
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LAF	Lafayette			5	5	Everidge	Ben		48
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LAK	Lake			92	92	Everidge	Ben		1771
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LEE	Lee			99	99	Everidge	Ben		1633
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LEO	Leon			0	0	Everidge	Ben		792
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LEV	Levy			13	13	Everidge	Ben		255
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	LIB	Liberty			0	0	Everidge	Ben		29
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	MAD	Madison			11	11	Everidge	Ben		65
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	MAN	Manatee			71	71	Everidge	Ben		1194
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	MRN	Marion			106	106	Everidge	Ben		1579
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	MRT	Martin			28	28	Everidge	Ben		522
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	DAD	Miami-Dade			761	761	Everidge	Ben		4244
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	MON	Monroe			33	33	Everidge	Ben		147
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	NAS	Nassau			18	18	Everidge	Ben		308
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	OKA	Okaloosa			52	52	Everidge	Ben		738
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	OKE	Okeechobee			11	11	Everidge	Ben		134
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	ORA	Orange			257	257	Everidge	Ben		3976
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	OSC	Osceola			126	126	Everidge	Ben		1331
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	PAL	Palm Beach			799	799	Everidge	Ben		3227
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	PAS	Pasco			120	120	Everidge	Ben		3141
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	PIN	Pinellas			286	286	Everidge	Ben		3147
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	POL	Polk			172	172	Everidge	Ben		2473
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	PUT	Putnam			37	37	Everidge	Ben		355
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	SAN	Santa Rosa			41	41	Everidge	Ben		726
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	SAR	Sarasota			103	103	Everidge	Ben		1203
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	SEM	Seminole			82	82	Everidge	Ben		1517
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	STJ	St. Johns			53	53	Everidge	Ben		885
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	STL	St. Lucie			61	61	Everidge	Ben		856
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	SUM	Sumter			30	30	Everidge	Ben		460
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	SUW	Suwannee			9	9	Everidge	Ben		243
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	TAY	Taylor			14	14	Everidge	Ben		84
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	UNI	Union			13	13	Everidge	Ben		72
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	VOL	Volusia			143	143	Everidge	Ben		2637
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	WAK	Wakulla			0	0	Everidge	Ben		172
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	WAL	Walton			21	21	Everidge	Ben		297
11/5/2024	NPA	No Party Affiliation	USS	United States Senator	WAS	Washington			12	12	Everidge	Ben		110
11/5/2024	WRI	Write-In	USS	United States Senator	ALA	Alachua			63	63	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	BAK	Baker			9	9	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	BAY	Bay			29	29	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	BRA	Bradford			13	13	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	BRE	Brevard			163	163	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	BRO	Broward			358	358	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	CAL	Calhoun			10	10	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	CHA	Charlotte			82	82	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	CIT	Citrus			32	32	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	CLA	Clay			48	48	Knepper	Howard		1
11/5/2024	WRI	Write-In	USS	United States Senator	CLL	Collier			67	67	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	CLM	Columbia			28	28	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	DES	Desoto			15	15	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	DIX	Dixie			10	10	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	DUV	Duval			160	160	Knepper	Howard		1
11/5/2024	WRI	Write-In	USS	United States Senator	ESC	Escambia			80	80	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	FLA	Flagler			21	21	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	FRA	Franklin			2	2	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	GAD	Gadsden			25	25	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	GIL	Gilchrist			10	10	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	GLA	Glades			13	13	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	GUL	Gulf			10	10	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	HAM	Hamilton			8	8	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	HAR	Hardee			12	12	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	HEN	Hendry			10	10	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	HER	Hernando			32	32	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	HIG	Highlands			25	25	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	HIL	Hillsborough			448	448	Knepper	Howard		2
11/5/2024	WRI	Write-In	USS	United States Senator	HOL	Holmes			8	8	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	IND	Indian River			34	34	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	JAC	Jackson			14	14	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	JEF	Jefferson			16	16	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	LAF	Lafayette			5	5	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	LAK	Lake			92	92	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	LEE	Lee			99	99	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	LEO	Leon			0	0	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	LEV	Levy			13	13	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	LIB	Liberty			0	0	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	MAD	Madison			11	11	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	MAN	Manatee			71	71	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	MRN	Marion			106	106	Knepper	Howard		1
11/5/2024	WRI	Write-In	USS	United States Senator	MRT	Martin			28	28	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	DAD	Miami-Dade			761	761	Knepper	Howard		2
11/5/2024	WRI	Write-In	USS	United States Senator	MON	Monroe			33	33	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	NAS	Nassau			18	18	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	OKA	Okaloosa			52	52	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	OKE	Okeechobee			11	11	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	ORA	Orange			257	257	Knepper	Howard		3
11/5/2024	WRI	Write-In	USS	United States Senator	OSC	Osceola			126	126	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	PAL	Palm Beach			799	799	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	PAS	Pasco			120	120	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	PIN	Pinellas			286	286	Knepper	Howard		1
11/5/2024	WRI	Write-In	USS	United States Senator	POL	Polk			172	172	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	PUT	Putnam			37	37	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	SAN	Santa Rosa			41	41	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	SAR	Sarasota			103	103	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	SEM	Seminole			82	82	Knepper	Howard		1
11/5/2024	WRI	Write-In	USS	United States Senator	STJ	St. Johns			53	53	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	STL	St. Lucie			61	61	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	SUM	Sumter			30	30	Knepper	Howard		1
11/5/2024	WRI	Write-In	USS	United States Senator	SUW	Suwannee			9	9	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	TAY	Taylor			14	14	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	UNI	Union			13	13	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	VOL	Volusia			143	143	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	WAK	Wakulla			0	0	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	WAL	Walton			21	21	Knepper	Howard		0
11/5/2024	WRI	Write-In	USS	United States Senator	WAS	Washington			12	12	Knepper	Howard		0
11/5/2024	REP	Republican	USR	United States Representative	ESC	Escambia	001		80	80	Gaetz	Matt		91609
11/5/2024	REP	Republican	USR	United States Representative	OKA	Okaloosa	001		52	52	Gaetz	Matt		76839
11/5/2024	REP	Republican	USR	United States Representative	SAN	Santa Rosa	001		41	41	Gaetz	Matt		80671
11/5/2024	REP	Republican	USR	United States Representative	WAL	Walton	001		14	14	Gaetz	Matt		24989
11/5/2024	DEM	Democrat	USR	United States Representative	ESC	Escambia	001		80	80	Valimont	Gay		68741
11/5/2024	DEM	Democrat	USR	United States Representative	OKA	Okaloosa	001		52	52	Valimont	Gay		34957
11/5/2024	DEM	Democrat	USR	United States Representative	SAN	Santa Rosa	001		41	41	Valimont	Gay		30140
11/5/2024	DEM	Democrat	USR	United States Representative	WAL	Walton	001		14	14	Valimont	Gay		7142
11/5/2024	REP	Republican	USR	United States Representative	BAY	Bay	002		29	29	Dunn	Neal		73885
11/5/2024	REP	Republican	USR	United States Representative	CAL	Calhoun	002		10	10	Dunn	Neal		5430
11/5/2024	REP	Republican	USR	United States Representative	FRA	Franklin	002		2	2	Dunn	Neal		4938
11/5/2024	REP	Republican	USR	United States Representative	GAD	Gadsden	002		25	25	Dunn	Neal		8117
11/5/2024	REP	Republican	USR	United States Representative	GUL	Gulf	002		10	10	Dunn	Neal		6878
